mixture,model_i,model_j,fixed_contrast,robust_lower,robust_upper,stable_order
source_mix,Andrey Rublev,Stefanos Tsitsipas,0.22206211344237153,0.09406288641661366,0.46589663799720554,1
source_mix,Andrey Rublev,Jannik Sinner,-0.46547792790239073,-0.581393193935005,-0.3745363330198483,1
source_mix,Andrey Rublev,Daniil Medvedev,-0.36983827361584076,-0.6081718712181994,-0.1700013274885307,1
source_mix,Andrey Rublev,Alexander Zverev,-0.13929977344726294,-0.1831035643083954,-0.08666566931886384,1
source_mix,Andrey Rublev,Casper Ruud,0.32331322232534493,0.27477630592574337,0.4188435976183401,1
source_mix,Andrey Rublev,Taylor Fritz,0.33783308139799956,0.12810514065833872,0.5475610221376603,1
source_mix,Andrey Rublev,Alex De Minaur,0.18685832269326563,0.08202378503003868,0.2916928603564926,1
source_mix,Andrey Rublev,Carlos Alcaraz,-0.5354450403094955,-0.700834042038593,-0.4270309555910913,1
source_mix,Andrey Rublev,Cameron Norrie,0.5948461526534168,0.4648352888816127,0.7238807087575101,1
source_mix,Andrey Rublev,Hubert Hurkacz,1.1398732868181776,0.5469311314285663,1.6623916614553722,1
source_mix,Andrey Rublev,Felix Auger Aliassime,-0.1335842697568539,-0.3796510488073087,0.054020880181722894,0
source_mix,Andrey Rublev,Tommy Paul,0.6940622500357064,0.4894078467106735,0.888586369104142,1
source_mix,Andrey Rublev,Frances Tiafoe,0.8648314709282209,0.7922711369942035,0.9373918048622383,1
source_mix,Andrey Rublev,Lorenzo Musetti,0.5344408455820158,0.48146702062169844,0.5944174714062556,1
source_mix,Andrey Rublev,Karen Khachanov,0.9471631472530179,0.9168834537240954,0.9636055279497675,1
source_mix,Andrey Rublev,Alexander Bublik,1.44780174803088,0.9868074836504321,1.9087960124113281,1
source_mix,Andrey Rublev,Novak Djokovic,-1.1964691274711103,-1.3588062565587982,-1.083040166610462,1
source_mix,Andrey Rublev,Lorenzo Sonego,1.1176352740167013,1.0512735074767907,1.183997040556612,1
source_mix,Andrey Rublev,Miomir Kecmanovic,1.3350563958149202,1.2161487211799642,1.5627611081638475,1
source_mix,Stefanos Tsitsipas,Jannik Sinner,-0.6875400413447623,-1.0472898319322104,-0.468599219436462,1
source_mix,Stefanos Tsitsipas,Daniil Medvedev,-0.5919003870582122,-1.074068509215405,-0.26406421390514434,1
source_mix,Stefanos Tsitsipas,Alexander Zverev,-0.3613618868896345,-0.5928288006136746,-0.22205972648234062,1
source_mix,Stefanos Tsitsipas,Casper Ruud,0.10125110888297337,-0.04705304037886543,0.18071341950912967,0
source_mix,Stefanos Tsitsipas,Taylor Fritz,0.11577096795562794,-0.32824150015060205,0.44872313712691436,0
source_mix,Stefanos Tsitsipas,Alex De Minaur,-0.03520379074910593,-0.32375199369597985,0.1675695443042855,0
source_mix,Stefanos Tsitsipas,Carlos Alcaraz,-0.7575071537518672,-1.1667306800357986,-0.5210938420077049,1
source_mix,Stefanos Tsitsipas,Cameron Norrie,0.3727840392110452,-0.0010613491155928023,0.6298178223408964,0
source_mix,Stefanos Tsitsipas,Hubert Hurkacz,0.917811173375806,0.08103449343136071,1.5683287750387584,1
source_mix,Stefanos Tsitsipas,Felix Auger Aliassime,-0.3556463831992255,-0.8455476868045143,-0.04004200623489079,1
source_mix,Stefanos Tsitsipas,Tommy Paul,0.47200013659333484,0.023511208713467957,0.7945234826875281,1
source_mix,Stefanos Tsitsipas,Frances Tiafoe,0.6427693574858493,0.3383383002005632,0.8373470178438421,1
source_mix,Stefanos Tsitsipas,Lorenzo Musetti,0.31237873213964423,0.08959724783031392,0.44067302159416594,1
source_mix,Stefanos Tsitsipas,Karen Khachanov,0.7251010338106464,0.4539861442159497,0.8654379094240475,1
source_mix,Stefanos Tsitsipas,Alexander Bublik,1.2257396345885088,0.5853058460258823,1.7825356258083873,1
source_mix,Stefanos Tsitsipas,Novak Djokovic,-1.4185312409134818,-1.8247028945560038,-1.1771030530270759,1
source_mix,Stefanos Tsitsipas,Lorenzo Sonego,0.89557316057433,0.6197575072389124,1.072743835260335,1
source_mix,Stefanos Tsitsipas,Miomir Kecmanovic,1.1129942823725485,1.085223651986046,1.138016880774633,1
source_mix,Jannik Sinner,Daniil Medvedev,0.09563965428654997,-0.026778677283194385,0.20453500553131768,0
source_mix,Jannik Sinner,Alexander Zverev,0.32617815445512777,0.24653949295412136,0.454461031318536,1
source_mix,Jannik Sinner,Casper Ruud,0.7887911502277356,0.6493126389455917,1.0002367915533452,1
source_mix,Jannik Sinner,Taylor Fritz,0.8033110093003902,0.6595509922931999,0.9470710263075807,1
source_mix,Jannik Sinner,Alex De Minaur,0.6523362505956565,0.57492773415254,0.768286669551133,1
source_mix,Jannik Sinner,Carlos Alcaraz,-0.06996711240710482,-0.13616843990578625,-0.029602070645384407,1
source_mix,Jannik Sinner,Cameron Norrie,1.0603240805558074,0.9982337558518954,1.1224144052597194,1
source_mix,Jannik Sinner,Hubert Hurkacz,1.6053512147205684,1.1283243253635713,2.0369279944752208,1
source_mix,Jannik Sinner,Felix Auger Aliassime,0.33189365814553684,0.20174214512769617,0.42855721320157125,1
source_mix,Jannik Sinner,Tommy Paul,1.1595401779380972,1.0411142668587299,1.2779660890174642,1
source_mix,Jannik Sinner,Frances Tiafoe,1.3303093988306116,1.2955587620829587,1.393218262124371,1
