mixture,model_i,model_j,fixed_contrast,robust_lower,robust_upper,stable_order
source_mix,Alexander Zverev,Jannik Sinner,-0.8541754270566932,-1.0888682187391834,-0.6907477383879091,1
source_mix,Alexander Zverev,Taylor Fritz,-0.0029742268362082675,-0.07064527548662428,0.06469682181420777,0
source_mix,Alexander Zverev,Andrey Rublev,-0.8726758666781408,-1.2251161081175486,-0.550188122563936,1
source_mix,Alexander Zverev,Daniil Medvedev,-0.7980821530470279,-1.091783061935797,-0.6237915393511124,1
source_mix,Alexander Zverev,Carlos Alcaraz,-1.4971827351123714,-1.9172408687110272,-1.1904053119081384,1
source_mix,Alexander Zverev,Alex De Minaur,0.09251027859427031,0.07158903941308752,0.11343151777545316,1
source_mix,Alexander Zverev,Stefanos Tsitsipas,0.01442539060465417,-0.05452483412503949,0.0833756153343478,0
source_mix,Alexander Zverev,Casper Ruud,0.20245958269357187,0.08978320383774316,0.3151359615494006,1
source_mix,Alexander Zverev,Holger Rune,0.6663356301404674,0.5176988183768915,0.7922224418864756,1
source_mix,Alexander Zverev,Tommy Paul,-0.21426286659339172,-0.25929320697843145,-0.15821466656797853,1
source_mix,Alexander Zverev,Lorenzo Musetti,1.4156095223276317,1.2574597736846604,1.565330985644056,1
source_mix,Alexander Zverev,Francisco Cerundolo,0.038112093308897796,-0.12072123259332329,0.19694541921111888,0
source_mix,Alexander Zverev,Hubert Hurkacz,0.8601945162711436,0.5843321047629872,1.0776465292558746,1
source_mix,Alexander Zverev,Grigor Dimitrov,0.10344367717013792,-0.04943464088634644,0.2563219952266223,0
source_mix,Alexander Zverev,Tallon Griekspoor,0.6406383203263976,0.3398139068931773,0.8574350171228288,1
source_mix,Jannik Sinner,Taylor Fritz,0.8512012002204851,0.7405456948949766,1.04802067386684,1
source_mix,Jannik Sinner,Andrey Rublev,-0.01850043962144743,-0.4031982720655275,0.36619739282263236,0
source_mix,Jannik Sinner,Daniil Medvedev,0.056093274009665475,-0.04555962822665993,0.12556085870383643,0
source_mix,Jannik Sinner,Carlos Alcaraz,-0.6430073080556781,-0.9337914979471726,-0.35478556387748655,1
source_mix,Jannik Sinner,Alex De Minaur,0.9466857056509638,0.7956576237098939,1.1775005230592082,1
source_mix,Jannik Sinner,Stefanos Tsitsipas,0.8686008176613473,0.6458355510123694,1.1530185405745317,1
source_mix,Jannik Sinner,Casper Ruud,1.0566350097502653,0.7962054262753373,1.372655212189214,1
source_mix,Jannik Sinner,Holger Rune,1.520511057197161,1.3208475892355007,1.7245385957369623,1
source_mix,Jannik Sinner,Tommy Paul,0.6399125604633016,0.43145453140947776,0.9306535521712047,1
source_mix,Jannik Sinner,Lorenzo Musetti,2.269784949384325,2.0339774613697945,2.5079441617684304,1
source_mix,Jannik Sinner,Francisco Cerundolo,0.8922875203655911,0.5928080590257117,1.2402505314880512,1
source_mix,Jannik Sinner,Hubert Hurkacz,1.7143699433278368,1.6474909145216095,1.781248972134064,1
