mixture,model_i,model_j,fixed_contrast,robust_lower,robust_upper,stable_order
source_mix,Alexander Zverev,Jannik Sinner,-0.8541754270566932,-1.0796519601736756,-0.699963996953417,1
source_mix,Alexander Zverev,Taylor Fritz,-0.0029742268362082675,-0.06387817062158269,0.05792971694916618,0
source_mix,Alexander Zverev,Andrey Rublev,-0.8726758666781408,-1.1958625834386485,-0.5794416472428361,1
source_mix,Alexander Zverev,Daniil Medvedev,-0.7980821530470279,-1.0862950300854908,-0.6292795712014186,1
source_mix,Alexander Zverev,Carlos Alcaraz,-1.4971827351123714,-1.897891197430046,-1.2097549831891192,1
source_mix,Alexander Zverev,Alex De Minaur,0.09251027859427031,0.0736811633312058,0.11133939385733486,1
source_mix,Alexander Zverev,Stefanos Tsitsipas,0.01442539060465417,-0.0476298116520701,0.07648059286137843,0
source_mix,Alexander Zverev,Casper Ruud,0.20245958269357187,0.10105084172332601,0.3038683236638177,1
source_mix,Alexander Zverev,Holger Rune,0.6663356301404674,0.5280124995497355,0.7819087607136316,1
source_mix,Alexander Zverev,Tommy Paul,-0.21426286659339172,-0.2558919589039648,-0.16161591464244515,1
source_mix,Alexander Zverev,Lorenzo Musetti,1.4156095223276317,1.2715890914836485,1.5512016678450684,1
source_mix,Alexander Zverev,Francisco Cerundolo,0.038112093308897796,-0.10483790000310123,0.1810620866208968,0
source_mix,Alexander Zverev,Hubert Hurkacz,0.8601945162711436,0.6002362662091177,1.0617423678097442,1
source_mix,Alexander Zverev,Grigor Dimitrov,0.10344367717013792,-0.034146809080697976,0.2410341634209738,0
source_mix,Alexander Zverev,Tallon Griekspoor,0.6406383203263976,0.35309080490914163,0.8441581191068646,1
source_mix,Jannik Sinner,Taylor Fritz,0.8512012002204851,0.7429948485954428,1.045571520166374,1
source_mix,Jannik Sinner,Andrey Rublev,-0.01850043962144743,-0.3647284888211195,0.32772760957822433,0
source_mix,Jannik Sinner,Daniil Medvedev,0.056093274009665475,-0.04183140151145828,0.12183263198863478,0
source_mix,Jannik Sinner,Carlos Alcaraz,-0.6430073080556781,-0.9052255681006837,-0.3833514937239755,1
source_mix,Jannik Sinner,Alex De Minaur,0.9466857056509638,0.8027817583572834,1.1703763884118186,1
source_mix,Jannik Sinner,Stefanos Tsitsipas,0.8686008176613473,0.6619468320508466,1.1369072595360543,1
source_mix,Jannik Sinner,Casper Ruud,1.0566350097502653,0.816689322726428,1.3521713157381234,1
source_mix,Jannik Sinner,Holger Rune,1.520511057197161,1.3403775289738526,1.7050086559986106,1
source_mix,Jannik Sinner,Tommy Paul,0.6399125604633016,0.44407203804945217,0.9180360455312304,1
source_mix,Jannik Sinner,Lorenzo Musetti,2.269784949384325,2.05732303773429,2.4845985854039343,1
source_mix,Jannik Sinner,Francisco Cerundolo,0.8922875203655911,0.6179076501814416,1.215150940332321,1
source_mix,Jannik Sinner,Hubert Hurkacz,1.7143699433278368,1.6541788174022323,1.7745610692534415,1
source_mix,Jannik Sinner,Grigor Dimitrov,0.9576191042268312,0.8542482929701817,1.1097165675788645,1
source_mix,Jannik Sinner,Tallon Griekspoor,1.494813747383091,1.4327427650828173,1.5441221160602818,1
source_mix,Taylor Fritz,Andrey Rublev,-0.8697016398419326,-1.2256524893493421,-0.5296333821404898,1
