scenario,replicate,method,pair,true_contrast,lower,upper,coverage,declared,correct_declaration,false_stable
exact_bt_mild_shift,0,ss_cbt,3-5,-0.08102908494600286,-0.827358039206062,-0.11373569008815027,0.0,1.0,1.0,0.0
exact_bt_mild_shift,0,marginal_bt,3-6,-1.8345376584282023,-1.9777564604753959,-1.413756907413926,1.0,1.0,1.0,0.0
exact_bt_mild_shift,0,source_contextual_bt,3-6,-1.8345376584282023,-2.307895927544546,-1.6363601378356818,1.0,1.0,1.0,0.0
exact_bt_mild_shift,0,fixed_target_contextual_bt,3-6,-1.8345376584282023,-2.6070883220074776,-1.833628043681928,1.0,1.0,1.0,0.0
exact_bt_mild_shift,0,ss_cbt,3-6,-1.8345376584282023,-2.4309445111306824,-2.009771854558723,0.0,1.0,1.0,0.0
exact_bt_mild_shift,0,marginal_bt,3-7,-0.7220662199358823,-0.6848069907143695,-0.2111247570343216,0.0,1.0,1.0,0.0
exact_bt_mild_shift,0,source_contextual_bt,3-7,-0.7220662199358823,-0.7327015785553875,-0.21396612123664005,1.0,1.0,1.0,0.0
exact_bt_mild_shift,0,fixed_target_contextual_bt,3-7,-0.7220662199358823,-1.1455440178132679,-0.5500933392214757,1.0,1.0,1.0,0.0
exact_bt_mild_shift,0,ss_cbt,3-7,-0.7220662199358823,-1.0724681927736122,-0.6231691642611314,1.0,1.0,1.0,0.0
exact_bt_mild_shift,0,marginal_bt,4-5,0.07842010245615089,0.11866709408587217,0.5986164771280597,0.0,1.0,1.0,0.0
exact_bt_mild_shift,0,source_contextual_bt,4-5,0.07842010245615089,0.08342013262770182,0.6259434078207806,0.0,1.0,1.0,0.0
exact_bt_mild_shift,0,fixed_target_contextual_bt,4-5,0.07842010245615089,-0.31344372340815074,0.30647275809792485,1.0,0.0,0.0,0.0
exact_bt_mild_shift,0,ss_cbt,4-5,0.07842010245615089,-0.3110384475957221,0.30406748228549596,1.0,0.0,0.0,0.0
exact_bt_mild_shift,0,marginal_bt,4-6,-1.6750884710260485,-1.6028965113077087,-1.051511214668335,0.0,1.0,1.0,0.0
exact_bt_mild_shift,0,source_contextual_bt,4-6,-1.6750884710260485,-1.9204463437022459,-1.2616706772697173,1.0,1.0,1.0,0.0
exact_bt_mild_shift,0,fixed_target_contextual_bt,4-6,-1.6750884710260485,-2.1211091743153694,-1.3854844273900502,1.0,1.0,1.0,0.0
exact_bt_mild_shift,0,ss_cbt,4-6,-1.6750884710260485,-2.005732972250345,-1.5008606294550748,1.0,1.0,1.0,0.0
exact_bt_mild_shift,0,marginal_bt,4-7,-0.5626170325337285,-0.3093949754221742,0.1505688695867613,0.0,0.0,0.0,0.0
exact_bt_mild_shift,0,source_contextual_bt,4-7,-0.5626170325337285,-0.3425751040617799,0.15804644867801693,0.0,0.0,0.0,0.0
exact_bt_mild_shift,0,fixed_target_contextual_bt,4-7,-0.5626170325337285,-0.6577251047771236,-0.10378948827363388,1.0,1.0,1.0,0.0
exact_bt_mild_shift,0,ss_cbt,4-7,-0.5626170325337285,-0.5766491264403819,-0.1848654666103755,1.0,1.0,1.0,0.0
exact_bt_mild_shift,0,marginal_bt,5-6,-1.7535085734821996,-1.9705975296359308,-1.4010937675540447,1.0,1.0,1.0,0.0
exact_bt_mild_shift,0,source_contextual_bt,5-6,-1.7535085734821996,-2.2898806410040544,-1.6015999204163915,1.0,1.0,1.0,0.0
exact_bt_mild_shift,0,fixed_target_contextual_bt,5-6,-1.7535085734821996,-2.1345563739627194,-1.3650662624324748,1.0,1.0,1.0,0.0
exact_bt_mild_shift,0,ss_cbt,5-6,-1.7535085734821996,-2.0213329169090257,-1.478289719486168,1.0,1.0,1.0,0.0
exact_bt_mild_shift,0,marginal_bt,5-7,-0.6410371349898794,-0.6809399190780991,-0.19516975797124558,1.0,1.0,1.0,0.0
exact_bt_mild_shift,0,source_contextual_bt,5-7,-0.6410371349898794,-0.7206455319221892,-0.17324666391005633,1.0,1.0,1.0,0.0
exact_bt_mild_shift,0,fixed_target_contextual_bt,5-7,-0.6410371349898794,-0.6858522474017161,-0.06869138033881544,1.0,1.0,1.0,0.0
exact_bt_mild_shift,0,ss_cbt,5-7,-0.6410371349898794,-0.6088802678702665,-0.14566335987026494,0.0,1.0,1.0,0.0
