mixture,model_i,model_j,fixed_contrast,robust_lower,robust_upper,stable_order
source_mix,Andrey Rublev,Stefanos Tsitsipas,0.22206211344237153,0.0888227351270338,0.4680128520397683,1
source_mix,Andrey Rublev,Jannik Sinner,-0.46547792790239073,-0.592869933141644,-0.34611772859502726,1
source_mix,Andrey Rublev,Daniil Medvedev,-0.36983827361584076,-0.6362409748139959,-0.10049685088712688,1
source_mix,Andrey Rublev,Alexander Zverev,-0.13929977344726294,-0.19816993852279563,-0.0715992951044636,1
source_mix,Andrey Rublev,Casper Ruud,0.32331322232534493,0.27411139325555944,0.4191121199284725,1
source_mix,Andrey Rublev,Taylor Fritz,0.33783308139799956,0.08872780545918454,0.6379106200556411,1
source_mix,Andrey Rublev,Alex De Minaur,0.18685832269326563,0.04559151435868124,0.33685497987373636,1
source_mix,Andrey Rublev,Carlos Alcaraz,-0.5354450403094955,-0.7097831475945313,-0.40487125620513154,1
source_mix,Andrey Rublev,Cameron Norrie,0.5948461526534168,0.44255641397683887,0.7790474701127371,1
source_mix,Andrey Rublev,Hubert Hurkacz,1.1398732868181776,0.46827818228029533,1.8571514280097297,1
source_mix,Andrey Rublev,Felix Auger Aliassime,-0.1335842697568539,-0.40211873347730015,0.10965517067851636,0
source_mix,Andrey Rublev,Tommy Paul,0.6940622500357064,0.45732801406306944,0.9680221790160142,1
source_mix,Andrey Rublev,Frances Tiafoe,0.8648314709282209,0.7760270095405377,0.9686503819150245,1
source_mix,Andrey Rublev,Lorenzo Musetti,0.5344408455820158,0.4616629662437325,0.6024152591910596,1
source_mix,Andrey Rublev,Karen Khachanov,0.9471631472530179,0.915761205380439,0.964727776293424,1
source_mix,Andrey Rublev,Alexander Bublik,1.44780174803088,0.8871190508125184,2.107389706138434,1
source_mix,Andrey Rublev,Novak Djokovic,-1.1964691274711103,-1.3700312317977428,-1.0552449779902098,1
source_mix,Andrey Rublev,Lorenzo Sonego,1.1176352740167013,1.0293240063605025,1.2125853102113955,1
source_mix,Andrey Rublev,Miomir Kecmanovic,1.3350563958149202,1.211793116593928,1.567116712749884,1
source_mix,Stefanos Tsitsipas,Jannik Sinner,-0.6875400413447623,-1.0608827851814122,-0.4349404637220611,1
source_mix,Stefanos Tsitsipas,Daniil Medvedev,-0.5919003870582122,-1.104253826853764,-0.18931958601416068,1
source_mix,Stefanos Tsitsipas,Alexander Zverev,-0.3613618868896345,-0.6010295093437132,-0.20175320097836047,1
source_mix,Stefanos Tsitsipas,Casper Ruud,0.10125110888297337,-0.04890073211129578,0.18528865812852563,0
source_mix,Stefanos Tsitsipas,Taylor Fritz,0.11577096795562794,-0.3668450362737564,0.544312886334475,0
source_mix,Stefanos Tsitsipas,Alex De Minaur,-0.03520379074910593,-0.34410674823723697,0.21797181511110908,0
source_mix,Stefanos Tsitsipas,Carlos Alcaraz,-0.7575071537518672,-1.1777959996342997,-0.4936939913321653,1
source_mix,Stefanos Tsitsipas,Cameron Norrie,0.3727840392110452,-0.025456438062929354,0.6902247349857034,0
source_mix,Stefanos Tsitsipas,Hubert Hurkacz,0.917811173375806,0.00026533024052688425,1.7683286928826956,1
source_mix,Stefanos Tsitsipas,Felix Auger Aliassime,-0.3556463831992255,-0.8701315855170684,0.02083243555148251,0
source_mix,Stefanos Tsitsipas,Tommy Paul,0.47200013659333484,-0.01068483797669878,0.8791994438889803,0
