scenario,replicate,method,pair,true_contrast,lower,upper,coverage,declared,correct_declaration,false_stable
exact_bt_mild_shift,13,fixed_target_contextual_bt,0-1,1.3109666687862382,0.9498455496951677,1.824625978291934,1.0,1.0,1.0,0.0
exact_bt_mild_shift,13,fixed_target_ci_certified_bt,0-1,1.3109666687862382,0.9498455496951677,1.824625978291934,1.0,1.0,1.0,0.0
exact_bt_mild_shift,13,ss_cbt,0-1,1.3109666687862382,0.5294234844758174,2.245048043511284,1.0,1.0,1.0,0.0
exact_bt_mild_shift,13,marginal_bt,0-2,0.06228376067676711,-1.0730993353113842,-0.5830502886514926,0.0,1.0,0.0,1.0
exact_bt_mild_shift,13,source_contextual_bt,0-2,0.06228376067676711,-1.2539814767185264,-0.6883609450272389,0.0,1.0,0.0,1.0
exact_bt_mild_shift,13,fixed_target_contextual_bt,0-2,0.06228376067676711,-0.8282292632170918,-0.20700600337830782,0.0,1.0,0.0,1.0
exact_bt_mild_shift,13,fixed_target_ci_certified_bt,0-2,0.06228376067676711,-0.8282292632170918,-0.20700600337830782,0.0,1.0,0.0,1.0
exact_bt_mild_shift,13,ss_cbt,0-2,0.06228376067676711,-1.0842643071857634,0.04902904059036367,0.0,0.0,0.0,0.0
exact_bt_mild_shift,13,marginal_bt,0-3,-0.5153945626247111,-1.2125254607830807,-0.7164327954527199,0.0,1.0,1.0,0.0
exact_bt_mild_shift,13,source_contextual_bt,0-3,-0.5153945626247111,-1.4792084363307414,-0.9038033173593945,0.0,1.0,1.0,0.0
exact_bt_mild_shift,13,fixed_target_contextual_bt,0-3,-0.5153945626247111,-1.234952769848784,-0.6091694045720022,0.0,1.0,1.0,0.0
exact_bt_mild_shift,13,fixed_target_ci_certified_bt,0-3,-0.5153945626247111,-1.234952769848784,-0.6091694045720022,0.0,1.0,1.0,0.0
exact_bt_mild_shift,13,ss_cbt,0-3,-0.5153945626247111,-1.5038108138597537,-0.340311360561033,1.0,1.0,1.0,0.0
exact_bt_mild_shift,13,marginal_bt,0-4,-0.5366780966175378,-1.0887771471409504,-0.5899888172679648,0.0,1.0,1.0,0.0
exact_bt_mild_shift,13,source_contextual_bt,0-4,-0.5366780966175378,-1.200405814648554,-0.6534712905389927,0.0,1.0,1.0,0.0
exact_bt_mild_shift,13,fixed_target_contextual_bt,0-4,-0.5366780966175378,-0.9997035351947183,-0.3975264497089744,1.0,1.0,1.0,0.0
exact_bt_mild_shift,13,fixed_target_ci_certified_bt,0-4,-0.5366780966175378,-0.9997035351947183,-0.3975264497089744,1.0,1.0,1.0,0.0
exact_bt_mild_shift,13,ss_cbt,0-4,-0.5366780966175378,-1.141722085165588,-0.25550789973810456,1.0,1.0,1.0,0.0
exact_bt_mild_shift,13,marginal_bt,0-5,-0.30725717678758346,-0.5869110456904921,-0.09602810952141039,1.0,1.0,1.0,0.0
exact_bt_mild_shift,13,source_contextual_bt,0-5,-0.30725717678758346,-0.6095579123007343,-0.01929502188171406,1.0,1.0,1.0,0.0
exact_bt_mild_shift,13,fixed_target_contextual_bt,0-5,-0.30725717678758346,-0.7178868194809283,-0.04080690011981697,1.0,1.0,1.0,0.0
exact_bt_mild_shift,13,fixed_target_ci_certified_bt,0-5,-0.30725717678758346,-0.7178868194809283,-0.04080690011981697,1.0,1.0,1.0,0.0
exact_bt_mild_shift,13,ss_cbt,0-5,-0.30725717678758346,-0.8787379586483504,0.12004423904760517,1.0,0.0,0.0,0.0
exact_bt_mild_shift,13,marginal_bt,0-6,-0.531461019347991,-0.6842285650630171,-0.20534506682157305,1.0,1.0,1.0,0.0
exact_bt_mild_shift,13,source_contextual_bt,0-6,-0.531461019347991,-0.7384480295680125,-0.1982598736468868,1.0,1.0,1.0,0.0
exact_bt_mild_shift,13,fixed_target_contextual_bt,0-6,-0.531461019347991,-0.8956521620680444,-0.28287893441067063,1.0,1.0,1.0,0.0
exact_bt_mild_shift,13,fixed_target_ci_certified_bt,0-6,-0.531461019347991,-0.8956521620680444,-0.28287893441067063,1.0,1.0,1.0,0.0
exact_bt_mild_shift,13,ss_cbt,0-6,-0.531461019347991,-1.0060045689167254,-0.17252652756198944,1.0,1.0,1.0,0.0
exact_bt_mild_shift,13,marginal_bt,0-7,0.5175404259148177,-0.020100854342258723,0.46017468578717263,0.0,0.0,0.0,0.0
exact_bt_mild_shift,13,source_contextual_bt,0-7,0.5175404259148177,0.00586329443027539,0.5624372195503762,1.0,1.0,1.0,0.0
exact_bt_mild_shift,13,fixed_target_contextual_bt,0-7,0.5175404259148177,-0.020521706023304442,0.6225887860845545,1.0,0.0,0.0,0.0
exact_bt_mild_shift,13,fixed_target_ci_certified_bt,0-7,0.5175404259148177,-0.020521706023304442,0.6225887860845545,1.0,0.0,0.0,0.0
exact_bt_mild_shift,13,ss_cbt,0-7,0.5175404259148177,-0.19709590110971803,0.7991629811709683,1.0,0.0,0.0,0.0
exact_bt_mild_shift,13,marginal_bt,1-2,-1.2486829081094712,-1.6098394916317738,-1.1099491687283811,1.0,1.0,1.0,0.0
exact_bt_mild_shift,13,source_contextual_bt,1-2,-1.2486829081094712,-2.074082019813126,-1.4444883178773549,0.0,1.0,1.0,0.0
exact_bt_mild_shift,13,fixed_target_contextual_bt,1-2,-1.2486829081094712,-2.302751959137436,-1.5069548354450657,0.0,1.0,1.0,0.0
exact_bt_mild_shift,13,fixed_target_ci_certified_bt,1-2,-1.2486829081094712,-2.302751959137436,-1.5069548354450657,0.0,1.0,1.0,0.0
exact_bt_mild_shift,13,ss_cbt,1-2,-1.2486829081094712,-2.553638207546384,-1.2560685870361175,0.0,1.0,1.0,0.0
exact_bt_mild_shift,13,marginal_bt,1-3,-1.8263612314109494,-1.7625989800483235,-1.2299983125847551,0.0,1.0,1.0,0.0
exact_bt_mild_shift,13,source_contextual_bt,1-3,-1.8263612314109494,-2.3088106031046984,-1.650429066530153,1.0,1.0,1.0,0.0
exact_bt_mild_shift,13,fixed_target_contextual_bt,1-3,-1.8263612314109494,-2.72489075566047,-1.893702946747418,0.0,1.0,1.0,0.0
exact_bt_mild_shift,13,fixed_target_ci_certified_bt,1-3,-1.8263612314109494,-2.72489075566047,-1.893702946747418,0.0,1.0,1.0,0.0
exact_bt_mild_shift,13,ss_cbt,1-3,-1.8263612314109494,-3.129529600430897,-1.4890641019769912,1.0,1.0,1.0,0.0
exact_bt_mild_shift,13,marginal_bt,1-4,-1.8476447654037762,-1.6309589049713902,-1.111446095834803,0.0,1.0,1.0,0.0
exact_bt_mild_shift,13,source_contextual_bt,1-4,-1.8476447654037762,-2.0269396530373305,-1.403165368094932,1.0,1.0,1.0,0.0
exact_bt_mild_shift,13,fixed_target_contextual_bt,1-4,-1.8476447654037762,-2.4859858492835474,-1.685715663607247,1.0,1.0,1.0,0.0
exact_bt_mild_shift,13,fixed_target_ci_certified_bt,1-4,-1.8476447654037762,-2.4859858492835474,-1.685715663607247,1.0,1.0,1.0,0.0
exact_bt_mild_shift,13,ss_cbt,1-4,-1.8476447654037762,-2.8009147514684107,-1.3707867614223832,1.0,1.0,1.0,0.0
exact_bt_mild_shift,13,marginal_bt,1-5,-1.6182238455738218,-1.1343671681394152,-0.6122110234697653,0.0,1.0,1.0,0.0
exact_bt_mild_shift,13,source_contextual_bt,1-5,-1.6182238455738218,-1.440827876014172,-0.764252974112992,0.0,1.0,1.0,0.0
exact_bt_mild_shift,13,fixed_target_contextual_bt,1-5,-1.6182238455738218,-2.198769548779847,-1.3343956988079997,1.0,1.0,1.0,0.0
exact_bt_mild_shift,13,fixed_target_ci_certified_bt,1-5,-1.6182238455738218,-2.198769548779847,-1.3343956988079997,1.0,1.0,1.0,0.0
exact_bt_mild_shift,13,ss_cbt,1-5,-1.6182238455738218,-2.7752363414202033,-0.7579289061676436,1.0,1.0,1.0,0.0
exact_bt_mild_shift,13,marginal_bt,1-6,-1.8424276881342294,-1.2335963488238335,-0.7196163194580347,0.0,1.0,1.0,0.0
exact_bt_mild_shift,13,source_contextual_bt,1-6,-1.8424276881342294,-1.578585638738096,-0.9343501804215185,0.0,1.0,1.0,0.0
exact_bt_mild_shift,13,fixed_target_contextual_bt,1-6,-1.8424276881342294,-2.4009497225196452,-1.5520529019461713,1.0,1.0,1.0,0.0
exact_bt_mild_shift,13,fixed_target_ci_certified_bt,1-6,-1.8424276881342294,-2.4009497225196452,-1.5520529019461713,1.0,1.0,1.0,0.0
exact_bt_mild_shift,13,ss_cbt,1-6,-1.8424276881342294,-2.8563223078607964,-1.09668031660502,1.0,1.0,1.0,0.0
exact_bt_mild_shift,13,marginal_bt,1-7,-0.7934262428714207,-0.5652362398344041,-0.05832896511796004,0.0,1.0,1.0,0.0
exact_bt_mild_shift,13,source_contextual_bt,1-7,-0.7934262428714207,-0.8237411219808934,-0.18418627998317066,1.0,1.0,1.0,0.0
exact_bt_mild_shift,13,fixed_target_contextual_bt,1-7,-0.7934262428714207,-1.4932073473293206,-0.6791971005965307,1.0,1.0,1.0,0.0
exact_bt_mild_shift,13,fixed_target_ci_certified_bt,1-7,-0.7934262428714207,-1.4932073473293206,-0.6791971005965307,1.0,1.0,1.0,0.0
exact_bt_mild_shift,13,ss_cbt,1-7,-0.7934262428714207,-1.982102377978866,-0.19030206994698545,1.0,1.0,1.0,0.0
exact_bt_mild_shift,13,marginal_bt,2-3,-0.5776783233014782,-0.37976539920673136,0.10695676693380762,0.0,0.0,0.0,0.0
exact_bt_mild_shift,13,source_contextual_bt,2-3,-0.5776783233014782,-0.4911821150034351,0.05051278305906437,0.0,0.0,0.0,0.0
exact_bt_mild_shift,13,fixed_target_contextual_bt,2-3,-0.5776783233014782,-0.7058226361217494,-0.10306427170363713,1.0,1.0,1.0,0.0
exact_bt_mild_shift,13,fixed_target_ci_certified_bt,2-3,-0.5776783233014782,-0.7058226361217494,-0.10306427170363713,1.0,1.0,1.0,0.0
exact_bt_mild_shift,13,ss_cbt,2-3,-0.5776783233014782,-0.8976204896062308,0.08873358178084406,1.0,0.0,0.0,0.0
exact_bt_mild_shift,13,marginal_bt,2-4,-0.5989618572943051,-0.2516971600449323,0.22908081959889387,0.0,0.0,0.0,0.0
exact_bt_mild_shift,13,source_contextual_bt,2-4,-0.5989618572943051,-0.21402540503113537,0.30249072158935403,0.0,0.0,0.0,0.0
exact_bt_mild_shift,13,fixed_target_contextual_bt,2-4,-0.5989618572943051,-0.4623552487718419,0.10036053046354904,0.0,0.0,0.0,0.0
exact_bt_mild_shift,13,fixed_target_ci_certified_bt,2-4,-0.5989618572943051,-0.4623552487718419,0.10036053046354904,0.0,0.0,0.0,0.0
exact_bt_mild_shift,13,ss_cbt,2-4,-0.5989618572943051,-0.6101159597932974,0.24812124148500447,1.0,0.0,0.0,0.0
exact_bt_mild_shift,13,marginal_bt,2-5,-0.36954093746435057,0.2418273475482496,0.7313831212027246,0.0,1.0,0.0,1.0
exact_bt_mild_shift,13,source_contextual_bt,2-5,-0.36954093746435057,0.36770548399883657,0.9457840035644804,0.0,1.0,0.0,1.0
exact_bt_mild_shift,13,fixed_target_contextual_bt,2-5,-0.36954093746435057,-0.1801169557229929,0.4566585027176473,0.0,0.0,0.0,0.0
exact_bt_mild_shift,13,fixed_target_ci_certified_bt,2-5,-0.36954093746435057,-0.1801169557229929,0.4566585027176473,0.0,0.0,0.0,0.0
exact_bt_mild_shift,13,ss_cbt,2-5,-0.36954093746435057,-0.5056974999544006,0.7822390469490552,1.0,0.0,0.0,0.0
exact_bt_mild_shift,13,marginal_bt,2-6,-0.5937447800247581,0.14103230509468634,0.6255436869836003,0.0,1.0,0.0,1.0
exact_bt_mild_shift,13,source_contextual_bt,2-6,-0.5937447800247581,0.2196046456912042,0.7860298728396622,0.0,1.0,0.0,1.0
exact_bt_mild_shift,13,fixed_target_contextual_bt,2-6,-0.5937447800247581,-0.39288762695006474,0.2495917970667496,0.0,0.0,0.0,0.0
exact_bt_mild_shift,13,fixed_target_ci_certified_bt,2-6,-0.5937447800247581,-0.39288762695006474,0.2495917970667496,0.0,0.0,0.0,0.0
exact_bt_mild_shift,13,ss_cbt,2-6,-0.5937447800247581,-0.7592750777674176,0.6159792478841024,1.0,0.0,0.0,0.0
exact_bt_mild_shift,13,marginal_bt,2-7,0.45525666523805053,0.8041385415176697,1.292084913890121,0.0,1.0,1.0,0.0
exact_bt_mild_shift,13,source_contextual_bt,2-7,0.45525666523805053,0.9749765564449198,1.5356663792814977,0.0,1.0,1.0,0.0
exact_bt_mild_shift,13,fixed_target_contextual_bt,2-7,0.45525666523805053,0.5045980127712963,1.1327043338853533,0.0,1.0,1.0,0.0
exact_bt_mild_shift,13,fixed_target_ci_certified_bt,2-7,0.45525666523805053,0.5045980127712963,1.1327043338853533,0.0,1.0,1.0,0.0
exact_bt_mild_shift,13,ss_cbt,2-7,0.45525666523805053,0.1791655492461341,1.458136797410516,1.0,1.0,1.0,0.0
exact_bt_mild_shift,13,marginal_bt,3-4,-0.021283533992826786,-0.12516969929948835,0.37536199112637364,1.0,0.0,0.0,0.0
exact_bt_mild_shift,13,source_contextual_bt,3-4,-0.021283533992826786,-0.005585887876263962,0.5347205363788534,0.0,0.0,0.0,0.0
exact_bt_mild_shift,13,fixed_target_contextual_bt,3-4,-0.021283533992826786,-0.07099213789906286,0.5178843274161568,1.0,0.0,0.0,0.0
exact_bt_mild_shift,13,fixed_target_ci_certified_bt,3-4,-0.021283533992826786,-0.07099213789906286,0.5178843274161568,1.0,0.0,0.0,0.0
exact_bt_mild_shift,13,ss_cbt,3-4,-0.021283533992826786,-0.2965342084071977,0.7434263979242914,1.0,0.0,0.0,0.0
exact_bt_mild_shift,13,marginal_bt,3-5,0.20813738583712754,0.3752432232085864,0.8707758778153117,0.0,1.0,1.0,0.0
exact_bt_mild_shift,13,source_contextual_bt,3-5,0.20813738583712754,0.5921625317179511,1.1619962877897367,0.0,1.0,1.0,0.0
exact_bt_mild_shift,13,fixed_target_contextual_bt,3-5,0.20813738583712754,0.2350455152453198,0.8503829395747212,0.0,1.0,1.0,0.0
exact_bt_mild_shift,13,fixed_target_ci_certified_bt,3-5,0.20813738583712754,0.2350455152453198,0.8503829395747212,0.0,1.0,1.0,0.0
exact_bt_mild_shift,13,ss_cbt,3-5,0.20813738583712754,-0.09583292982399388,1.1812613846440352,1.0,0.0,0.0,0.0
exact_bt_mild_shift,13,marginal_bt,3-6,-0.016066456723279887,0.27499564793649767,0.7643889764147127,0.0,1.0,0.0,1.0
exact_bt_mild_shift,13,source_contextual_bt,3-6,-0.016066456723279887,0.44309712457049283,1.003206725904744,0.0,1.0,0.0,1.0
exact_bt_mild_shift,13,fixed_target_contextual_bt,3-6,-0.016066456723279887,0.03503020869287532,0.6305608692491962,0.0,1.0,0.0,1.0
exact_bt_mild_shift,13,fixed_target_ci_certified_bt,3-6,-0.016066456723279887,0.03503020869287532,0.6305608692491962,0.0,1.0,0.0,1.0
exact_bt_mild_shift,13,ss_cbt,3-6,-0.016066456723279887,-0.2542632469580563,0.9198543249001279,1.0,0.0,0.0,0.0
exact_bt_mild_shift,13,marginal_bt,3-7,1.032934988539529,0.9326767021869075,1.436355385493807,1.0,1.0,1.0,0.0
exact_bt_mild_shift,13,source_contextual_bt,3-7,1.032934988539529,1.1892583548673747,1.7620539128034132,0.0,1.0,1.0,0.0
exact_bt_mild_shift,13,fixed_target_contextual_bt,3-7,1.032934988539529,0.9133538465364912,1.5328354079455455,1.0,1.0,1.0,0.0
exact_bt_mild_shift,13,fixed_target_ci_certified_bt,3-7,1.032934988539529,0.9133538465364912,1.5328354079455455,1.0,1.0,1.0,0.0
exact_bt_mild_shift,13,ss_cbt,3-7,1.032934988539529,0.549876125888326,1.8963131285937107,1.0,1.0,1.0,0.0
exact_bt_mild_shift,13,marginal_bt,4-5,0.2294209198299543,0.24735935611108512,0.7484674530859277,0.0,1.0,1.0,0.0
exact_bt_mild_shift,13,source_contextual_bt,4-5,0.2294209198299543,0.3325073543660498,0.8925168166390487,0.0,1.0,1.0,0.0
exact_bt_mild_shift,13,fixed_target_contextual_bt,4-5,0.2294209198299543,0.013412647371539077,0.6251236179314081,1.0,1.0,1.0,0.0
exact_bt_mild_shift,13,fixed_target_ci_certified_bt,4-5,0.2294209198299543,0.013412647371539077,0.6251236179314081,1.0,1.0,1.0,0.0
exact_bt_mild_shift,13,ss_cbt,4-5,0.2294209198299543,-0.2481252430839532,0.8866615083869004,1.0,0.0,0.0,0.0
exact_bt_mild_shift,13,marginal_bt,4-6,0.005217077269546844,0.14827721994883047,0.6409151125754946,0.0,1.0,1.0,0.0
exact_bt_mild_shift,13,source_contextual_bt,4-6,0.005217077269546844,0.19131671295558372,0.7258524890170639,0.0,1.0,1.0,0.0
exact_bt_mild_shift,13,fixed_target_contextual_bt,4-6,0.005217077269546844,-0.18663090752124767,0.4053297959462253,1.0,0.0,0.0,0.0
exact_bt_mild_shift,13,fixed_target_ci_certified_bt,4-6,0.005217077269546844,-0.18663090752124767,0.4053297959462253,1.0,0.0,0.0,0.0
exact_bt_mild_shift,13,ss_cbt,4-6,0.005217077269546844,-0.4390018643407986,0.6577007527657763,1.0,0.0,0.0,0.0
exact_bt_mild_shift,13,marginal_bt,4-7,1.0542185225323555,0.808208911563361,1.310630884290468,1.0,1.0,1.0,0.0
exact_bt_mild_shift,13,source_contextual_bt,4-7,1.0542185225323555,0.9327659072842177,1.4894117118839807,1.0,1.0,1.0,0.0
exact_bt_mild_shift,13,fixed_target_contextual_bt,4-7,1.0542185225323555,0.6991026879682456,1.300194376996697,1.0,1.0,1.0,0.0
exact_bt_mild_shift,13,fixed_target_ci_certified_bt,4-7,1.0542185225323555,0.6991026879682456,1.300194376996697,1.0,1.0,1.0,0.0
exact_bt_mild_shift,13,ss_cbt,4-7,1.0542185225323555,0.4714570952426523,1.5278399697222904,1.0,1.0,1.0,0.0
exact_bt_mild_shift,13,marginal_bt,5-6,-0.22420384256040748,-0.34979023670035014,0.1431557600276625,1.0,0.0,0.0,0.0
exact_bt_mild_shift,13,source_contextual_bt,5-6,-0.22420384256040748,-0.4411642267616238,0.1333092577291728,1.0,0.0,0.0,0.0
exact_bt_mild_shift,13,fixed_target_contextual_bt,5-6,-0.22420384256040748,-0.5268380385837227,0.10700066170575306,1.0,0.0,0.0,0.0
exact_bt_mild_shift,13,fixed_target_ci_certified_bt,5-6,-0.22420384256040748,-0.5268380385837227,0.10700066170575306,1.0,0.0,0.0,0.0
exact_bt_mild_shift,13,ss_cbt,5-6,-0.22420384256040748,-0.7630910644780247,0.3432536876000549,1.0,0.0,0.0,0.0
exact_bt_mild_shift,13,marginal_bt,5-7,0.8247976027024012,0.3142999811293822,0.8087130055274342,0.0,1.0,1.0,0.0
exact_bt_mild_shift,13,source_contextual_bt,5-7,0.8247976027024012,0.31428284066525747,0.8828706074978426,1.0,1.0,1.0,0.0
exact_bt_mild_shift,13,fixed_target_contextual_bt,5-7,0.8247976027024012,0.3576972969571644,1.003063502704831,1.0,1.0,1.0,0.0
exact_bt_mild_shift,13,fixed_target_ci_certified_bt,5-7,0.8247976027024012,0.3576972969571644,1.003063502704831,1.0,1.0,1.0,0.0
exact_bt_mild_shift,13,ss_cbt,5-7,0.8247976027024012,0.23752625938750255,1.123234540274493,1.0,1.0,1.0,0.0
exact_bt_mild_shift,13,marginal_bt,6-7,1.0490014452628087,0.421835262080874,0.90781220124863,0.0,1.0,1.0,0.0
exact_bt_mild_shift,13,source_contextual_bt,6-7,1.0490014452628087,0.4758914071236203,1.0291170100719302,0.0,1.0,1.0,0.0
exact_bt_mild_shift,13,fixed_target_contextual_bt,6-7,1.0490014452628087,0.5762468815869617,1.2043512949530033,1.0,1.0,1.0,0.0
exact_bt_mild_shift,13,fixed_target_ci_certified_bt,6-7,1.0490014452628087,0.5762468815869617,1.2043512949530033,1.0,1.0,1.0,0.0
exact_bt_mild_shift,13,ss_cbt,6-7,1.0490014452628087,0.3447062114136305,1.4358919651263342,1.0,1.0,1.0,0.0
exact_bt_mild_shift,14,marginal_bt,0-1,0.609051040858142,0.5647739797293937,1.0987227148908083,1.0,1.0,1.0,0.0
exact_bt_mild_shift,14,source_contextual_bt,0-1,0.609051040858142,0.5789419415280348,1.1726920254838455,1.0,1.0,1.0,0.0
exact_bt_mild_shift,14,fixed_target_contextual_bt,0-1,0.609051040858142,0.6506312172798192,1.292853898026476,0.0,1.0,1.0,0.0
exact_bt_mild_shift,14,fixed_target_ci_certified_bt,0-1,0.609051040858142,0.6506312172798192,1.292853898026476,0.0,1.0,1.0,0.0
exact_bt_mild_shift,14,ss_cbt,0-1,0.609051040858142,0.41657917678590695,1.5269059385203883,1.0,1.0,1.0,0.0
exact_bt_mild_shift,14,marginal_bt,0-2,0.23236131092477072,0.5351501061950956,1.0435064462728143,0.0,1.0,1.0,0.0
exact_bt_mild_shift,14,source_contextual_bt,0-2,0.23236131092477072,0.5214930107917651,1.1053730401751363,0.0,1.0,1.0,0.0
exact_bt_mild_shift,14,fixed_target_contextual_bt,0-2,0.23236131092477072,0.5183042021562543,1.163208013012582,0.0,1.0,1.0,0.0
exact_bt_mild_shift,14,fixed_target_ci_certified_bt,0-2,0.23236131092477072,0.5183042021562543,1.163208013012582,0.0,1.0,1.0,0.0
exact_bt_mild_shift,14,ss_cbt,0-2,0.23236131092477072,0.3171840725117396,1.3643281426570968,0.0,1.0,1.0,0.0
exact_bt_mild_shift,14,marginal_bt,0-3,-2.149058395957865,-2.490224663447245,-1.698807714448769,1.0,1.0,1.0,0.0
exact_bt_mild_shift,14,source_contextual_bt,0-3,-2.149058395957865,-2.6173703527951795,-1.7728080810758828,1.0,1.0,1.0,0.0
exact_bt_mild_shift,14,fixed_target_contextual_bt,0-3,-2.149058395957865,-2.5826674234032025,-1.6770152867406842,1.0,1.0,1.0,0.0
exact_bt_mild_shift,14,fixed_target_ci_certified_bt,0-3,-2.149058395957865,-2.5826674234032025,-1.6770152867406842,1.0,1.0,1.0,0.0
exact_bt_mild_shift,14,ss_cbt,0-3,-2.149058395957865,-2.883567894475741,-1.3761148156681464,1.0,1.0,1.0,0.0
exact_bt_mild_shift,14,marginal_bt,0-4,0.7596975017509131,0.7552341324777594,1.2900961026131694,1.0,1.0,1.0,0.0
exact_bt_mild_shift,14,source_contextual_bt,0-4,0.7596975017509131,0.7502781743990536,1.341094533831479,1.0,1.0,1.0,0.0
exact_bt_mild_shift,14,fixed_target_contextual_bt,0-4,0.7596975017509131,0.8164411173986097,1.4542870436806927,0.0,1.0,1.0,0.0
exact_bt_mild_shift,14,fixed_target_ci_certified_bt,0-4,0.7596975017509131,0.8164411173986097,1.4542870436806927,0.0,1.0,1.0,0.0
exact_bt_mild_shift,14,ss_cbt,0-4,0.7596975017509131,0.6227860354699398,1.6479421256093627,1.0,1.0,1.0,0.0
exact_bt_mild_shift,14,marginal_bt,0-5,0.4377441308126988,0.5448774399330624,1.0994164332804846,0.0,1.0,1.0,0.0
exact_bt_mild_shift,14,source_contextual_bt,0-5,0.4377441308126988,0.49777490005574704,1.144612816016155,0.0,1.0,1.0,0.0
exact_bt_mild_shift,14,fixed_target_contextual_bt,0-5,0.4377441308126988,0.46249082492606525,1.1495460218393878,0.0,1.0,1.0,0.0
exact_bt_mild_shift,14,fixed_target_ci_certified_bt,0-5,0.4377441308126988,0.46249082492606525,1.1495460218393878,0.0,1.0,1.0,0.0
exact_bt_mild_shift,14,ss_cbt,0-5,0.4377441308126988,0.15602544055478634,1.4560114062106668,1.0,1.0,1.0,0.0
exact_bt_mild_shift,14,marginal_bt,0-6,-0.14521423385103868,-0.15733758397043182,0.37145983591218645,1.0,0.0,0.0,0.0
exact_bt_mild_shift,14,source_contextual_bt,0-6,-0.14521423385103868,-0.2430240557711016,0.3910705793450597,1.0,0.0,0.0,0.0
exact_bt_mild_shift,14,fixed_target_contextual_bt,0-6,-0.14521423385103868,-0.031754419233491926,0.6525726033116943,0.0,0.0,0.0,0.0
exact_bt_mild_shift,14,fixed_target_ci_certified_bt,0-6,-0.14521423385103868,-0.031754419233491926,0.6525726033116943,0.0,0.0,0.0,0.0
exact_bt_mild_shift,14,ss_cbt,0-6,-0.14521423385103868,-0.5632070675924215,1.184025251670624,1.0,0.0,0.0,0.0
exact_bt_mild_shift,14,marginal_bt,0-7,0.255418645462379,0.7283493610759766,1.2623253610426823,0.0,1.0,1.0,0.0
exact_bt_mild_shift,14,source_contextual_bt,0-7,0.255418645462379,0.7671267248822526,1.389253091583877,0.0,1.0,1.0,0.0
exact_bt_mild_shift,14,fixed_target_contextual_bt,0-7,0.255418645462379,0.6630668464731008,1.3221768856128944,0.0,1.0,1.0,0.0
exact_bt_mild_shift,14,fixed_target_ci_certified_bt,0-7,0.255418645462379,0.6630668464731008,1.3221768856128944,0.0,1.0,1.0,0.0
exact_bt_mild_shift,14,ss_cbt,0-7,0.255418645462379,0.38072425779233965,1.6045194742936557,0.0,1.0,1.0,0.0
exact_bt_mild_shift,14,marginal_bt,1-2,-0.3766897299333712,-0.2850133844327776,0.2001732422804856,0.0,0.0,0.0,0.0
exact_bt_mild_shift,14,source_contextual_bt,1-2,-0.3766897299333712,-0.3206880924598775,0.19592017641489864,0.0,0.0,0.0,0.0
exact_bt_mild_shift,14,fixed_target_contextual_bt,1-2,-0.3766897299333712,-0.4138141223641062,0.15184122222664742,1.0,0.0,0.0,0.0
exact_bt_mild_shift,14,fixed_target_ci_certified_bt,1-2,-0.3766897299333712,-0.4138141223641062,0.15184122222664742,1.0,0.0,0.0,0.0
exact_bt_mild_shift,14,ss_cbt,1-2,-0.3766897299333712,-0.46904349258752465,0.20707059245006587,1.0,0.0,0.0,0.0
exact_bt_mild_shift,14,marginal_bt,1-3,-2.7581094368160066,-3.3157596274726693,-2.5367694450435465,1.0,1.0,1.0,0.0
exact_bt_mild_shift,14,source_contextual_bt,1-3,-2.7581094368160066,-3.4796637582381056,-2.662148642644837,1.0,1.0,1.0,0.0
exact_bt_mild_shift,14,fixed_target_contextual_bt,1-3,-2.7581094368160066,-3.5631515711640844,-2.640016254286098,1.0,1.0,1.0,0.0
exact_bt_mild_shift,14,fixed_target_ci_certified_bt,1-3,-2.7581094368160066,-3.5631515711640844,-2.640016254286098,1.0,1.0,1.0,0.0
exact_bt_mild_shift,14,ss_cbt,1-3,-2.7581094368160066,-3.647712100005902,-2.5554557254442805,1.0,1.0,1.0,0.0
exact_bt_mild_shift,14,marginal_bt,1-4,0.15064646089277112,-0.05934481267873437,0.4411783531494613,1.0,0.0,0.0,0.0
exact_bt_mild_shift,14,source_contextual_bt,1-4,0.15064646089277112,-0.09368451640684433,0.4334232576254963,1.0,0.0,0.0,0.0
exact_bt_mild_shift,14,fixed_target_contextual_bt,1-4,0.15064646089277112,-0.12773767858544083,0.45498072435844805,1.0,0.0,0.0,0.0
exact_bt_mild_shift,14,fixed_target_ci_certified_bt,1-4,0.15064646089277112,-0.12773767858544083,0.45498072435844805,1.0,0.0,0.0,0.0
exact_bt_mild_shift,14,ss_cbt,1-4,0.15064646089277112,-0.16813463715068322,0.49537768292369044,1.0,0.0,0.0,0.0
exact_bt_mild_shift,14,marginal_bt,1-5,-0.17130691004544313,-0.27007855514026347,0.2508757337336086,1.0,0.0,0.0,0.0
exact_bt_mild_shift,14,source_contextual_bt,1-5,-0.17130691004544313,-0.33749681820318567,0.2282505672632074,1.0,0.0,0.0,0.0
exact_bt_mild_shift,14,fixed_target_contextual_bt,1-5,-0.17130691004544313,-0.48112992745568284,0.14968165891484098,1.0,0.0,0.0,0.0
exact_bt_mild_shift,14,fixed_target_ci_certified_bt,1-5,-0.17130691004544313,-0.48112992745568284,0.14968165891484098,1.0,0.0,0.0,0.0
