scenario,replicate,radius,method,robust_pair_precision,robust_pair_recall,false_robust_rate,topk_precision,topk_recall,topk_f1,avg_set_size,matched_ci_z
exact_bt_mild_shift,27,0.38,fixed_target_ci_certified_bt,0.625,0.6,0.375,0.6666666666666666,0.6666666666666666,0.6666666666666666,3.0,
exact_bt_mild_shift,27,0.38,fixed_target_ci_matched_bt,0.6071428571428571,0.68,0.39285714285714285,0.6666666666666666,0.6666666666666666,0.6666666666666666,3.0,0.25
exact_bt_mild_shift,27,0.38,ss_cbt,0.625,0.4,0.375,0.6666666666666666,0.6666666666666666,0.6666666666666666,3.0,
exact_bt_mild_shift,28,0.0,fixed_target_ci_certified_bt,0.96,0.8571428571428571,0.04,1.0,0.6666666666666666,0.8,2.0,
exact_bt_mild_shift,28,0.0,fixed_target_ci_matched_bt,0.9642857142857143,0.9642857142857143,0.03571428571428571,1.0,1.0,1.0,3.0,0.25
exact_bt_mild_shift,28,0.0,ss_cbt,0.96,0.8571428571428571,0.04,1.0,1.0,1.0,3.0,
exact_bt_mild_shift,28,0.08,fixed_target_ci_certified_bt,0.96,0.8571428571428571,0.04,1.0,0.6666666666666666,0.8,2.0,
exact_bt_mild_shift,28,0.08,fixed_target_ci_matched_bt,0.9642857142857143,0.9642857142857143,0.03571428571428571,1.0,1.0,1.0,3.0,0.25
exact_bt_mild_shift,28,0.08,ss_cbt,1.0,0.8571428571428571,0.0,1.0,1.0,1.0,3.0,
exact_bt_mild_shift,28,0.18,fixed_target_ci_certified_bt,0.96,0.8888888888888888,0.04,1.0,0.6666666666666666,0.8,2.0,
exact_bt_mild_shift,28,0.18,fixed_target_ci_matched_bt,0.9285714285714286,0.9629629629629629,0.07142857142857142,1.0,1.0,1.0,3.0,0.25
exact_bt_mild_shift,28,0.18,ss_cbt,1.0,0.7777777777777778,0.0,1.0,1.0,1.0,3.0,
exact_bt_mild_shift,28,0.28,fixed_target_ci_certified_bt,0.92,0.92,0.08,1.0,1.0,1.0,2.0,
exact_bt_mild_shift,28,0.28,fixed_target_ci_matched_bt,0.8571428571428571,0.96,0.14285714285714285,0.6666666666666666,1.0,0.8,3.0,0.25
exact_bt_mild_shift,28,0.28,ss_cbt,1.0,0.8,0.0,0.6666666666666666,1.0,0.8,3.0,
exact_bt_mild_shift,28,0.38,fixed_target_ci_certified_bt,0.92,0.92,0.08,1.0,1.0,1.0,2.0,
exact_bt_mild_shift,28,0.38,fixed_target_ci_matched_bt,0.92,0.92,0.08,1.0,1.0,1.0,2.0,1.05
exact_bt_mild_shift,28,0.38,ss_cbt,1.0,0.72,0.0,1.0,1.0,1.0,2.0,
exact_bt_mild_shift,29,0.0,fixed_target_ci_certified_bt,0.9545454545454546,0.75,0.045454545454545456,1.0,0.3333333333333333,0.5,1.0,
exact_bt_mild_shift,29,0.0,fixed_target_ci_matched_bt,0.9615384615384616,0.8928571428571429,0.038461538461538464,1.0,1.0,1.0,3.0,0.25
exact_bt_mild_shift,29,0.0,ss_cbt,0.9545454545454546,0.75,0.045454545454545456,1.0,1.0,1.0,3.0,
exact_bt_mild_shift,29,0.08,fixed_target_ci_certified_bt,0.9545454545454546,0.7777777777777778,0.045454545454545456,1.0,0.5,0.6666666666666666,1.0,
exact_bt_mild_shift,29,0.08,fixed_target_ci_matched_bt,0.9565217391304348,0.8148148148148148,0.043478260869565216,1.0,0.5,0.6666666666666666,1.0,0.55
exact_bt_mild_shift,29,0.08,ss_cbt,0.9523809523809523,0.7407407407407407,0.047619047619047616,1.0,0.5,0.6666666666666666,1.0,
exact_bt_mild_shift,29,0.18,fixed_target_ci_certified_bt,0.9545454545454546,0.8076923076923077,0.045454545454545456,1.0,0.5,0.6666666666666666,1.0,
exact_bt_mild_shift,29,0.18,fixed_target_ci_matched_bt,0.9565217391304348,0.8461538461538461,0.043478260869565216,1.0,0.5,0.6666666666666666,1.0,0.55
exact_bt_mild_shift,29,0.18,ss_cbt,0.95,0.7307692307692307,0.05,1.0,0.5,0.6666666666666666,1.0,
exact_bt_mild_shift,29,0.28,fixed_target_ci_certified_bt,0.9545454545454546,0.875,0.045454545454545456,1.0,1.0,1.0,1.0,
exact_bt_mild_shift,29,0.28,fixed_target_ci_matched_bt,0.9130434782608695,0.875,0.08695652173913043,1.0,1.0,1.0,1.0,0.55
exact_bt_mild_shift,29,0.28,ss_cbt,0.9473684210526315,0.75,0.05263157894736842,1.0,1.0,1.0,1.0,
exact_bt_mild_shift,29,0.38,fixed_target_ci_certified_bt,0.9545454545454546,0.875,0.045454545454545456,1.0,1.0,1.0,1.0,
exact_bt_mild_shift,29,0.38,fixed_target_ci_matched_bt,0.9130434782608695,0.875,0.08695652173913043,1.0,1.0,1.0,1.0,0.55
exact_bt_mild_shift,29,0.38,ss_cbt,0.9473684210526315,0.75,0.05263157894736842,1.0,1.0,1.0,1.0,
exact_bt_mild_shift,30,0.0,fixed_target_ci_certified_bt,1.0,0.8571428571428571,0.0,1.0,0.6666666666666666,0.8,2.0,
exact_bt_mild_shift,30,0.0,fixed_target_ci_matched_bt,0.9259259259259259,0.8928571428571429,0.07407407407407407,1.0,1.0,1.0,3.0,0.25
exact_bt_mild_shift,30,0.0,ss_cbt,1.0,0.8571428571428571,0.0,1.0,1.0,1.0,3.0,
exact_bt_mild_shift,30,0.08,fixed_target_ci_certified_bt,1.0,0.8888888888888888,0.0,1.0,0.6666666666666666,0.8,2.0,
exact_bt_mild_shift,30,0.08,fixed_target_ci_matched_bt,0.9259259259259259,0.9259259259259259,0.07407407407407407,1.0,1.0,1.0,3.0,0.25
exact_bt_mild_shift,30,0.08,ss_cbt,1.0,0.8888888888888888,0.0,1.0,1.0,1.0,3.0,
exact_bt_mild_shift,30,0.18,fixed_target_ci_certified_bt,1.0,0.96,0.0,1.0,0.6666666666666666,0.8,2.0,
exact_bt_mild_shift,30,0.18,fixed_target_ci_matched_bt,0.9259259259259259,1.0,0.07407407407407407,1.0,1.0,1.0,3.0,0.25
exact_bt_mild_shift,30,0.18,ss_cbt,1.0,0.88,0.0,1.0,1.0,1.0,3.0,
exact_bt_mild_shift,30,0.28,fixed_target_ci_certified_bt,1.0,0.96,0.0,1.0,0.6666666666666666,0.8,2.0,
exact_bt_mild_shift,30,0.28,fixed_target_ci_matched_bt,0.96,0.96,0.04,1.0,0.6666666666666666,0.8,2.0,1.15
exact_bt_mild_shift,30,0.28,ss_cbt,1.0,0.8,0.0,1.0,0.6666666666666666,0.8,2.0,
exact_bt_mild_shift,30,0.38,fixed_target_ci_certified_bt,1.0,0.96,0.0,1.0,0.6666666666666666,0.8,2.0,
exact_bt_mild_shift,30,0.38,fixed_target_ci_matched_bt,0.96,0.96,0.04,1.0,0.6666666666666666,0.8,2.0,1.15
exact_bt_mild_shift,30,0.38,ss_cbt,1.0,0.76,0.0,1.0,0.6666666666666666,0.8,2.0,
exact_bt_mild_shift,31,0.0,fixed_target_ci_certified_bt,0.9166666666666666,0.7857142857142857,0.08333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,3.0,
exact_bt_mild_shift,31,0.0,fixed_target_ci_matched_bt,0.88,0.7857142857142857,0.12,0.6666666666666666,0.6666666666666666,0.6666666666666666,3.0,0.25
exact_bt_mild_shift,31,0.0,ss_cbt,0.9166666666666666,0.7857142857142857,0.08333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,3.0,
exact_bt_mild_shift,31,0.08,fixed_target_ci_certified_bt,0.9166666666666666,0.88,0.08333333333333333,0.6666666666666666,1.0,0.8,3.0,
exact_bt_mild_shift,31,0.08,fixed_target_ci_matched_bt,0.88,0.88,0.12,0.6666666666666666,1.0,0.8,3.0,0.25
exact_bt_mild_shift,31,0.08,ss_cbt,0.9090909090909091,0.8,0.09090909090909091,0.6666666666666666,1.0,0.8,3.0,
exact_bt_mild_shift,31,0.18,fixed_target_ci_certified_bt,0.875,0.9130434782608695,0.125,0.6666666666666666,1.0,0.8,3.0,
exact_bt_mild_shift,31,0.18,fixed_target_ci_matched_bt,0.84,0.9130434782608695,0.16,0.6666666666666666,1.0,0.8,3.0,0.25
exact_bt_mild_shift,31,0.18,ss_cbt,0.8888888888888888,0.6956521739130435,0.1111111111111111,0.6666666666666666,1.0,0.8,3.0,
exact_bt_mild_shift,31,0.28,fixed_target_ci_certified_bt,0.875,0.9545454545454546,0.125,0.6666666666666666,1.0,0.8,3.0,
exact_bt_mild_shift,31,0.28,fixed_target_ci_matched_bt,0.8695652173913043,0.9090909090909091,0.13043478260869565,0.5,0.5,0.5,2.0,2.0
exact_bt_mild_shift,31,0.28,ss_cbt,0.8823529411764706,0.6818181818181818,0.11764705882352941,0.5,0.5,0.5,2.0,
exact_bt_mild_shift,31,0.38,fixed_target_ci_certified_bt,0.875,0.9545454545454546,0.125,0.6666666666666666,1.0,0.8,3.0,
exact_bt_mild_shift,31,0.38,fixed_target_ci_matched_bt,0.8695652173913043,0.9090909090909091,0.13043478260869565,0.5,0.5,0.5,2.0,2.0
exact_bt_mild_shift,31,0.38,ss_cbt,0.9375,0.6818181818181818,0.0625,0.5,0.5,0.5,2.0,
exact_bt_mild_shift,32,0.0,fixed_target_ci_certified_bt,0.8333333333333334,0.7142857142857143,0.16666666666666666,1.0,0.6666666666666666,0.8,2.0,
exact_bt_mild_shift,32,0.0,fixed_target_ci_matched_bt,0.8214285714285714,0.8214285714285714,0.17857142857142858,0.6666666666666666,0.6666666666666666,0.6666666666666666,3.0,0.25
exact_bt_mild_shift,32,0.0,ss_cbt,0.8333333333333334,0.7142857142857143,0.16666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,3.0,
exact_bt_mild_shift,32,0.08,fixed_target_ci_certified_bt,0.8333333333333334,0.7142857142857143,0.16666666666666666,1.0,0.6666666666666666,0.8,2.0,
exact_bt_mild_shift,32,0.08,fixed_target_ci_matched_bt,0.8214285714285714,0.8214285714285714,0.17857142857142858,0.6666666666666666,0.6666666666666666,0.6666666666666666,3.0,0.25
exact_bt_mild_shift,32,0.08,ss_cbt,0.8695652173913043,0.7142857142857143,0.13043478260869565,0.6666666666666666,0.6666666666666666,0.6666666666666666,3.0,
exact_bt_mild_shift,32,0.18,fixed_target_ci_certified_bt,0.8333333333333334,0.7407407407407407,0.16666666666666666,1.0,1.0,1.0,2.0,
exact_bt_mild_shift,32,0.18,fixed_target_ci_matched_bt,0.8518518518518519,0.8518518518518519,0.14814814814814814,1.0,1.0,1.0,2.0,0.5
exact_bt_mild_shift,32,0.18,ss_cbt,0.8695652173913043,0.7407407407407407,0.13043478260869565,1.0,1.0,1.0,2.0,
exact_bt_mild_shift,32,0.28,fixed_target_ci_certified_bt,0.7916666666666666,0.7916666666666666,0.20833333333333334,1.0,1.0,1.0,2.0,
exact_bt_mild_shift,32,0.28,fixed_target_ci_matched_bt,0.7777777777777778,0.875,0.2222222222222222,1.0,1.0,1.0,2.0,0.5
exact_bt_mild_shift,32,0.28,ss_cbt,0.8260869565217391,0.7916666666666666,0.17391304347826086,1.0,1.0,1.0,2.0,
exact_bt_mild_shift,32,0.38,fixed_target_ci_certified_bt,0.7916666666666666,0.8260869565217391,0.20833333333333334,1.0,1.0,1.0,2.0,
exact_bt_mild_shift,32,0.38,fixed_target_ci_matched_bt,0.7407407407407407,0.8695652173913043,0.25925925925925924,1.0,1.0,1.0,2.0,0.5
exact_bt_mild_shift,32,0.38,ss_cbt,0.8181818181818182,0.782608695652174,0.18181818181818182,1.0,1.0,1.0,2.0,
exact_bt_mild_shift,33,0.0,fixed_target_ci_certified_bt,0.8260869565217391,0.6785714285714286,0.17391304347826086,1.0,0.6666666666666666,0.8,2.0,
exact_bt_mild_shift,33,0.0,fixed_target_ci_matched_bt,0.75,0.75,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666666,3.0,0.25
exact_bt_mild_shift,33,0.0,ss_cbt,0.8260869565217391,0.6785714285714286,0.17391304347826086,0.6666666666666666,0.6666666666666666,0.6666666666666666,3.0,
exact_bt_mild_shift,33,0.08,fixed_target_ci_certified_bt,0.8260869565217391,0.76,0.17391304347826086,1.0,1.0,1.0,2.0,
exact_bt_mild_shift,33,0.08,fixed_target_ci_matched_bt,0.7142857142857143,0.8,0.2857142857142857,0.6666666666666666,1.0,0.8,3.0,0.25
exact_bt_mild_shift,33,0.08,ss_cbt,0.85,0.68,0.15,0.6666666666666666,1.0,0.8,3.0,
exact_bt_mild_shift,33,0.18,fixed_target_ci_certified_bt,0.782608695652174,0.75,0.21739130434782608,1.0,1.0,1.0,2.0,
exact_bt_mild_shift,33,0.18,fixed_target_ci_matched_bt,0.6785714285714286,0.7916666666666666,0.32142857142857145,0.6666666666666666,1.0,0.8,3.0,0.25
exact_bt_mild_shift,33,0.18,ss_cbt,0.7894736842105263,0.625,0.21052631578947367,0.6666666666666666,1.0,0.8,3.0,
exact_bt_mild_shift,33,0.28,fixed_target_ci_certified_bt,0.782608695652174,0.75,0.21739130434782608,1.0,1.0,1.0,2.0,
exact_bt_mild_shift,33,0.28,fixed_target_ci_matched_bt,0.75,0.75,0.25,1.0,1.0,1.0,2.0,1.3
exact_bt_mild_shift,33,0.28,ss_cbt,0.7777777777777778,0.5833333333333334,0.2222222222222222,1.0,1.0,1.0,2.0,
exact_bt_mild_shift,33,0.38,fixed_target_ci_certified_bt,0.7391304347826086,0.7727272727272727,0.2608695652173913,1.0,1.0,1.0,2.0,
exact_bt_mild_shift,33,0.38,fixed_target_ci_matched_bt,0.7142857142857143,0.6818181818181818,0.2857142857142857,1.0,0.5,0.6666666666666666,1.0,1.8
exact_bt_mild_shift,33,0.38,ss_cbt,0.7222222222222222,0.5909090909090909,0.2777777777777778,1.0,0.5,0.6666666666666666,1.0,
exact_bt_mild_shift,34,0.0,fixed_target_ci_certified_bt,0.8333333333333334,0.7142857142857143,0.16666666666666666,1.0,0.6666666666666666,0.8,2.0,
exact_bt_mild_shift,34,0.0,fixed_target_ci_matched_bt,0.7857142857142857,0.7857142857142857,0.21428571428571427,1.0,1.0,1.0,3.0,0.25
exact_bt_mild_shift,34,0.0,ss_cbt,0.8333333333333334,0.7142857142857143,0.16666666666666666,1.0,1.0,1.0,3.0,
exact_bt_mild_shift,34,0.08,fixed_target_ci_certified_bt,0.8333333333333334,0.7692307692307693,0.16666666666666666,1.0,0.6666666666666666,0.8,2.0,
exact_bt_mild_shift,34,0.08,fixed_target_ci_matched_bt,0.7857142857142857,0.8461538461538461,0.21428571428571427,1.0,1.0,1.0,3.0,0.25
exact_bt_mild_shift,34,0.08,ss_cbt,0.8695652173913043,0.7692307692307693,0.13043478260869565,1.0,1.0,1.0,3.0,
exact_bt_mild_shift,34,0.18,fixed_target_ci_certified_bt,0.75,0.75,0.25,1.0,0.6666666666666666,0.8,2.0,
exact_bt_mild_shift,34,0.18,fixed_target_ci_matched_bt,0.75,0.75,0.25,1.0,0.6666666666666666,0.8,2.0,1.4500000000000002
exact_bt_mild_shift,34,0.18,ss_cbt,0.7727272727272727,0.7083333333333334,0.22727272727272727,1.0,0.6666666666666666,0.8,2.0,
exact_bt_mild_shift,34,0.28,fixed_target_ci_certified_bt,0.75,0.782608695652174,0.25,1.0,0.6666666666666666,0.8,2.0,
exact_bt_mild_shift,34,0.28,fixed_target_ci_matched_bt,0.75,0.782608695652174,0.25,1.0,0.6666666666666666,0.8,2.0,1.4500000000000002
exact_bt_mild_shift,34,0.28,ss_cbt,0.75,0.6521739130434783,0.25,1.0,0.6666666666666666,0.8,2.0,
exact_bt_mild_shift,34,0.38,fixed_target_ci_certified_bt,0.75,0.782608695652174,0.25,1.0,0.6666666666666666,0.8,2.0,
exact_bt_mild_shift,34,0.38,fixed_target_ci_matched_bt,0.75,0.782608695652174,0.25,1.0,0.6666666666666666,0.8,2.0,1.4500000000000002
exact_bt_mild_shift,34,0.38,ss_cbt,0.8823529411764706,0.6521739130434783,0.11764705882352941,1.0,0.6666666666666666,0.8,2.0,
exact_bt_mild_shift,35,0.0,fixed_target_ci_certified_bt,0.9473684210526315,0.6428571428571429,0.05263157894736842,0.6666666666666666,0.6666666666666666,0.6666666666666666,3.0,
exact_bt_mild_shift,35,0.0,fixed_target_ci_matched_bt,0.875,0.75,0.125,0.6666666666666666,0.6666666666666666,0.6666666666666666,3.0,0.25
exact_bt_mild_shift,35,0.0,ss_cbt,0.9473684210526315,0.6428571428571429,0.05263157894736842,0.6666666666666666,0.6666666666666666,0.6666666666666666,3.0,
exact_bt_mild_shift,35,0.08,fixed_target_ci_certified_bt,0.9473684210526315,0.6666666666666666,0.05263157894736842,0.6666666666666666,0.6666666666666666,0.6666666666666666,3.0,
exact_bt_mild_shift,35,0.08,fixed_target_ci_matched_bt,0.875,0.7777777777777778,0.125,0.6666666666666666,0.6666666666666666,0.6666666666666666,3.0,0.25
exact_bt_mild_shift,35,0.08,ss_cbt,0.9473684210526315,0.6666666666666666,0.05263157894736842,0.6666666666666666,0.6666666666666666,0.6666666666666666,3.0,
exact_bt_mild_shift,35,0.18,fixed_target_ci_certified_bt,0.9473684210526315,0.6666666666666666,0.05263157894736842,0.6666666666666666,0.6666666666666666,0.6666666666666666,3.0,
exact_bt_mild_shift,35,0.18,fixed_target_ci_matched_bt,0.875,0.7777777777777778,0.125,0.6666666666666666,0.6666666666666666,0.6666666666666666,3.0,0.25
exact_bt_mild_shift,35,0.18,ss_cbt,0.9473684210526315,0.6666666666666666,0.05263157894736842,0.6666666666666666,0.6666666666666666,0.6666666666666666,3.0,
exact_bt_mild_shift,35,0.28,fixed_target_ci_certified_bt,0.9473684210526315,0.6923076923076923,0.05263157894736842,0.6666666666666666,0.6666666666666666,0.6666666666666666,3.0,
exact_bt_mild_shift,35,0.28,fixed_target_ci_matched_bt,0.875,0.8076923076923077,0.125,0.6666666666666666,0.6666666666666666,0.6666666666666666,3.0,0.25
exact_bt_mild_shift,35,0.28,ss_cbt,0.9473684210526315,0.6923076923076923,0.05263157894736842,0.6666666666666666,0.6666666666666666,0.6666666666666666,3.0,
exact_bt_mild_shift,35,0.38,fixed_target_ci_certified_bt,0.8947368421052632,0.7083333333333334,0.10526315789473684,0.6666666666666666,1.0,0.8,3.0,
exact_bt_mild_shift,35,0.38,fixed_target_ci_matched_bt,0.8333333333333334,0.8333333333333334,0.16666666666666666,0.6666666666666666,1.0,0.8,3.0,0.25
exact_bt_mild_shift,35,0.38,ss_cbt,0.8947368421052632,0.7083333333333334,0.10526315789473684,0.6666666666666666,1.0,0.8,3.0,
misspecified_shift,0,0.0,fixed_target_ci_certified_bt,0.9090909090909091,0.7142857142857143,0.09090909090909091,0.6666666666666666,0.6666666666666666,0.6666666666666666,3.0,
misspecified_shift,0,0.0,fixed_target_ci_matched_bt,0.7777777777777778,0.75,0.2222222222222222,0.6666666666666666,0.6666666666666666,0.6666666666666666,3.0,0.25
misspecified_shift,0,0.0,ss_cbt,0.9090909090909091,0.7142857142857143,0.09090909090909091,0.6666666666666666,0.6666666666666666,0.6666666666666666,3.0,
misspecified_shift,0,0.08,fixed_target_ci_certified_bt,0.9090909090909091,0.7142857142857143,0.09090909090909091,0.6666666666666666,0.6666666666666666,0.6666666666666666,3.0,
misspecified_shift,0,0.08,fixed_target_ci_matched_bt,0.7777777777777778,0.75,0.2222222222222222,0.6666666666666666,0.6666666666666666,0.6666666666666666,3.0,0.25
misspecified_shift,0,0.08,ss_cbt,0.9,0.6428571428571429,0.1,0.6666666666666666,0.6666666666666666,0.6666666666666666,3.0,
misspecified_shift,0,0.18,fixed_target_ci_certified_bt,0.8636363636363636,0.76,0.13636363636363635,0.6666666666666666,0.6666666666666666,0.6666666666666666,3.0,
misspecified_shift,0,0.18,fixed_target_ci_matched_bt,0.7407407407407407,0.8,0.25925925925925924,0.6666666666666666,0.6666666666666666,0.6666666666666666,3.0,0.25
misspecified_shift,0,0.18,ss_cbt,0.8823529411764706,0.6,0.11764705882352941,0.6666666666666666,0.6666666666666666,0.6666666666666666,3.0,
misspecified_shift,0,0.28,fixed_target_ci_certified_bt,0.7727272727272727,0.7391304347826086,0.22727272727272727,0.6666666666666666,0.6666666666666666,0.6666666666666666,3.0,
misspecified_shift,0,0.28,fixed_target_ci_matched_bt,0.6666666666666666,0.782608695652174,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,3.0,0.25
misspecified_shift,0,0.28,ss_cbt,0.8571428571428571,0.5217391304347826,0.14285714285714285,0.6666666666666666,0.6666666666666666,0.6666666666666666,3.0,
misspecified_shift,0,0.38,fixed_target_ci_certified_bt,0.7727272727272727,0.7391304347826086,0.22727272727272727,0.6666666666666666,0.6666666666666666,0.6666666666666666,3.0,
misspecified_shift,0,0.38,fixed_target_ci_matched_bt,0.6666666666666666,0.782608695652174,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,3.0,0.25
misspecified_shift,0,0.38,ss_cbt,0.8333333333333334,0.43478260869565216,0.16666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,3.0,
misspecified_shift,1,0.0,fixed_target_ci_certified_bt,0.9230769230769231,0.42857142857142855,0.07692307692307693,1.0,0.3333333333333333,0.5,1.0,
misspecified_shift,1,0.0,fixed_target_ci_matched_bt,0.7777777777777778,0.75,0.2222222222222222,0.5,0.3333333333333333,0.4,2.0,0.25
misspecified_shift,1,0.0,ss_cbt,0.9230769230769231,0.42857142857142855,0.07692307692307693,0.6666666666666666,0.6666666666666666,0.6666666666666666,3.0,
misspecified_shift,1,0.08,fixed_target_ci_certified_bt,0.9230769230769231,0.4444444444444444,0.07692307692307693,1.0,0.5,0.6666666666666666,1.0,
misspecified_shift,1,0.08,fixed_target_ci_matched_bt,0.7777777777777778,0.7777777777777778,0.2222222222222222,0.5,0.5,0.5,2.0,0.25
misspecified_shift,1,0.08,ss_cbt,1.0,0.4444444444444444,0.0,0.5,0.5,0.5,2.0,
misspecified_shift,1,0.18,fixed_target_ci_certified_bt,0.9230769230769231,0.48,0.07692307692307693,1.0,0.5,0.6666666666666666,1.0,
misspecified_shift,1,0.18,fixed_target_ci_matched_bt,0.8,0.64,0.2,1.0,0.5,0.6666666666666666,1.0,0.7
misspecified_shift,1,0.18,ss_cbt,1.0,0.44,0.0,1.0,0.5,0.6666666666666666,1.0,
misspecified_shift,1,0.28,fixed_target_ci_certified_bt,0.9230769230769231,0.5714285714285714,0.07692307692307693,1.0,0.5,0.6666666666666666,1.0,
misspecified_shift,1,0.28,fixed_target_ci_matched_bt,0.8,0.7619047619047619,0.2,1.0,0.5,0.6666666666666666,1.0,0.7
misspecified_shift,1,0.28,ss_cbt,1.0,0.5238095238095238,0.0,1.0,0.5,0.6666666666666666,1.0,
misspecified_shift,1,0.38,fixed_target_ci_certified_bt,0.9230769230769231,0.5714285714285714,0.07692307692307693,1.0,0.5,0.6666666666666666,1.0,
misspecified_shift,1,0.38,fixed_target_ci_matched_bt,0.8,0.7619047619047619,0.2,1.0,0.5,0.6666666666666666,1.0,0.7
misspecified_shift,1,0.38,ss_cbt,1.0,0.38095238095238093,0.0,1.0,0.5,0.6666666666666666,1.0,
misspecified_shift,2,0.0,fixed_target_ci_certified_bt,0.8695652173913043,0.7142857142857143,0.13043478260869565,1.0,0.6666666666666666,0.8,2.0,
misspecified_shift,2,0.0,fixed_target_ci_matched_bt,0.8571428571428571,0.8571428571428571,0.14285714285714285,1.0,1.0,1.0,3.0,0.25
misspecified_shift,2,0.0,ss_cbt,0.8695652173913043,0.7142857142857143,0.13043478260869565,1.0,1.0,1.0,3.0,
misspecified_shift,2,0.08,fixed_target_ci_certified_bt,0.8695652173913043,0.7407407407407407,0.13043478260869565,1.0,0.6666666666666666,0.8,2.0,
misspecified_shift,2,0.08,fixed_target_ci_matched_bt,0.8571428571428571,0.8888888888888888,0.14285714285714285,1.0,1.0,1.0,3.0,0.25
misspecified_shift,2,0.08,ss_cbt,0.8695652173913043,0.7407407407407407,0.13043478260869565,1.0,1.0,1.0,3.0,
misspecified_shift,2,0.18,fixed_target_ci_certified_bt,0.8695652173913043,0.8333333333333334,0.13043478260869565,1.0,0.6666666666666666,0.8,2.0,
misspecified_shift,2,0.18,fixed_target_ci_matched_bt,0.8846153846153846,0.9583333333333334,0.11538461538461539,1.0,0.6666666666666666,0.8,2.0,0.65
misspecified_shift,2,0.18,ss_cbt,0.95,0.7916666666666666,0.05,1.0,0.6666666666666666,0.8,2.0,
misspecified_shift,2,0.28,fixed_target_ci_certified_bt,0.8260869565217391,0.8636363636363636,0.17391304347826086,1.0,1.0,1.0,2.0,
misspecified_shift,2,0.28,fixed_target_ci_matched_bt,0.8461538461538461,1.0,0.15384615384615385,1.0,1.0,1.0,2.0,0.65
misspecified_shift,2,0.28,ss_cbt,1.0,0.6818181818181818,0.0,1.0,1.0,1.0,2.0,
misspecified_shift,2,0.38,fixed_target_ci_certified_bt,0.8260869565217391,0.8636363636363636,0.17391304347826086,1.0,1.0,1.0,2.0,
misspecified_shift,2,0.38,fixed_target_ci_matched_bt,0.8461538461538461,1.0,0.15384615384615385,1.0,1.0,1.0,2.0,0.65
misspecified_shift,2,0.38,ss_cbt,1.0,0.6818181818181818,0.0,1.0,1.0,1.0,2.0,
misspecified_shift,3,0.0,fixed_target_ci_certified_bt,0.8636363636363636,0.6785714285714286,0.13636363636363635,0.6666666666666666,0.6666666666666666,0.6666666666666666,3.0,
misspecified_shift,3,0.0,fixed_target_ci_matched_bt,0.7777777777777778,0.75,0.2222222222222222,0.6666666666666666,0.6666666666666666,0.6666666666666666,3.0,0.25
misspecified_shift,3,0.0,ss_cbt,0.8636363636363636,0.6785714285714286,0.13636363636363635,0.6666666666666666,0.6666666666666666,0.6666666666666666,3.0,
misspecified_shift,3,0.08,fixed_target_ci_certified_bt,0.8636363636363636,0.7037037037037037,0.13636363636363635,0.6666666666666666,0.6666666666666666,0.6666666666666666,3.0,
misspecified_shift,3,0.08,fixed_target_ci_matched_bt,0.7777777777777778,0.7777777777777778,0.2222222222222222,0.6666666666666666,0.6666666666666666,0.6666666666666666,3.0,0.25
misspecified_shift,3,0.08,ss_cbt,0.85,0.6296296296296297,0.15,0.6666666666666666,0.6666666666666666,0.6666666666666666,3.0,
misspecified_shift,3,0.18,fixed_target_ci_certified_bt,0.7727272727272727,0.68,0.22727272727272727,0.6666666666666666,0.6666666666666666,0.6666666666666666,3.0,
misspecified_shift,3,0.18,fixed_target_ci_matched_bt,0.7037037037037037,0.76,0.2962962962962963,0.6666666666666666,0.6666666666666666,0.6666666666666666,3.0,0.25
misspecified_shift,3,0.18,ss_cbt,0.7368421052631579,0.56,0.2631578947368421,0.6666666666666666,0.6666666666666666,0.6666666666666666,3.0,
misspecified_shift,3,0.28,fixed_target_ci_certified_bt,0.7272727272727273,0.6666666666666666,0.2727272727272727,0.6666666666666666,0.6666666666666666,0.6666666666666666,3.0,
misspecified_shift,3,0.28,fixed_target_ci_matched_bt,0.6666666666666666,0.75,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,3.0,0.25
misspecified_shift,3,0.28,ss_cbt,0.7647058823529411,0.5416666666666666,0.23529411764705882,0.6666666666666666,0.6666666666666666,0.6666666666666666,3.0,
misspecified_shift,3,0.38,fixed_target_ci_certified_bt,0.7272727272727273,0.6956521739130435,0.2727272727272727,0.6666666666666666,1.0,0.8,3.0,
misspecified_shift,3,0.38,fixed_target_ci_matched_bt,0.7,0.6086956521739131,0.3,0.5,0.5,0.5,2.0,1.7000000000000002
misspecified_shift,3,0.38,ss_cbt,0.7647058823529411,0.5652173913043478,0.23529411764705882,0.5,0.5,0.5,2.0,
misspecified_shift,4,0.0,fixed_target_ci_certified_bt,1.0,0.7142857142857143,0.0,1.0,1.0,1.0,3.0,
